order_item_id,order_id,order_date,customer_id,product_id,product_name,category,association_group,quantity,unit_price_jd,line_total_jd,season_event
I2026002786,O202601429,2026-05-17,C0035,131,Blue Mill Garlic Powder 200 g,Cooking & Baking,Spices & Seasonings,1,2.89,2.89,Normal
I2026002787,O202601430,2026-05-17,C0036,155,"Kikkoman Soy Sauce, 591ml",Cooking & Baking,Sauce,1,3.55,3.55,Normal
I2026002788,O202601430,2026-05-17,C0036,287,"Milka Choco Wafer, (5 Pieces), 150g",Chocolate,Chocolate,1,2.31,2.31,Normal
I2026002789,O202601430,2026-05-17,C0036,314,"Mr.Chips Pizza Flavor Corn Chips, 58g",Chips,Frozen pizza,1,0.25,0.25,Normal
I2026002790,O202601430,2026-05-17,C0036,263,"Al Rabie Orange Juice, 1L",Juices,Juices,2,1.55,3.1,Normal
I2026002791,O202601431,2026-05-17,C0133,313,"Mr.Chips Crocodile Cheese & Pizza Flavor Snack, 58g",Chips,Chips,1,0.25,0.25,Normal
I2026002792,O202601432,2026-05-17,C0011,293,"Smart Chips Crunchy Rings Pizza Flavor, 80g",Chips,Chips,1,1,1,Normal
I2026002793,O202601432,2026-05-17,C0011,52,"Almarai Full Fat Fresh Yoghurt, 700g",youghurt,Dairy,2,1,2,Normal
I2026002794,O202601433,2026-05-17,C0081,6,Frozen fries,frozen food,Frozen fries,1,3,3,Normal
I2026002795,O202601433,2026-05-17,C0081,106,Barilla Rigatoni 500 g,pasta,Pasta,1,1.68,1.68,Normal
I2026002796,O202601433,2026-05-17,C0081,176,"NewLand Crushed Italian Tomatoes, 400g",Canned Vegetables,Canned Vegetables,1,1.17,1.17,Normal
I2026002797,O202601433,2026-05-17,C0081,332,"L'usine Vanilla Cupcakes, 18x30g",Cakes and Rolls,Bakery,2,1.8,3.6,Normal
I2026002798,O202601433,2026-05-17,C0081,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Sauce,1,2,2,Normal
I2026002799,O202601433,2026-05-17,C0081,205,"Canary Tutti Frutti Sugar Free Sparkling Drink, 330ml",Soft Drinks,Soft Drinks,1,0.3,0.3,Normal
I2026002800,O202601434,2026-05-17,C0136,306,"Lay's Chili Potato Chips, 110g",Chips,Chips,2,1,2,Normal
I2026002801,O202601434,2026-05-17,C0136,276,Said Junior Cup 50 g,Chocolate,Soft Drinks,1,0.75,0.75,Normal
I2026002802,O202601435,2026-05-17,C0053,152,"Benina Garlic Chili Sauce, 280g",Cooking & Baking,Sauce,1,1.49,1.49,Normal
I2026002803,O202601435,2026-05-17,C0053,293,"Smart Chips Crunchy Rings Pizza Flavor, 80g",Chips,Frozen pizza,1,1,1,Normal
I2026002804,O202601435,2026-05-17,C0053,215,"Jordina Joy Orange, 1L",Soft Drinks,Juices,4,0.6,2.4,Normal
I2026002805,O202601436,2026-05-17,C0108,186,"Morrisons Apricot Halves in Juice, 410g",Canned Fruit,Fruit And Veg,1,4.39,4.39,Normal
I2026002806,O202601436,2026-05-17,C0108,102,"Sunwhite Calrose Rice, 4kg",rice,Rice,1,4.99,4.99,Normal
I2026002807,O202601436,2026-05-17,C0108,165,NewLand Mayonnaise Garlic Flavor 300ml,Cooking & Baking,Spices & Seasonings,1,1.61,1.61,Normal
I2026002808,O202601437,2026-05-18,C0095,291,"Mr.Chips Bugles Cheese Flavor Corn Snacks, 33g",Chips,Chips,1,0.3,0.3,Normal
I2026002809,O202601437,2026-05-18,C0095,281,"Raffaello Premium Coconut & Almond Pralines, 30g",Chocolate,Soft Drinks,4,0.9,3.6,Normal
I2026002810,O202601437,2026-05-18,C0095,277,"Ozmo Milk Chocolate Egg Shapes, 20g",Chocolate,Chocolate,1,0.75,0.75,Normal
I2026002811,O202601438,2026-05-18,C0068,163,"NewLand Dynamite Sauce, 300ml",Cooking & Baking,Sauce,1,2.13,2.13,Normal
I2026002812,O202601438,2026-05-18,C0068,5,Frozen fries,frozen food,Frozen fries,1,2.5,2.5,Normal
I2026002813,O202601438,2026-05-18,C0068,76,"Nadec Banana Flavor Milk, 6x125ml",Long Life Milk,Dairy,1,1.35,1.35,Normal
I2026002814,O202601438,2026-05-18,C0068,212,"Crush Cola Soft Drink Pet Bottle, 1L",Soft Drinks,Soft Drinks,2,0.33,0.66,Normal
I2026002815,O202601439,2026-05-18,C0057,337,"Alyoum Burger Buns, 6 Pieces",Burger Buns,Burger Buns,4,0.55,2.2,Normal
I2026002816,O202601439,2026-05-18,C0057,313,"Mr.Chips Crocodile Cheese & Pizza Flavor Snack, 58g",Chips,Cheese,1,0.25,0.25,Normal
I2026002817,O202601439,2026-05-18,C0057,338,"Alyoum Burger Buns with Sesame Seeds, 6 Pieces",Burger Buns,Burger,1,0.55,0.55,Normal
I2026002818,O202601439,2026-05-18,C0057,161,"NewLand Mayonnaise, 300ml",Cooking & Baking,Sauce,1,2,2,Normal
I2026002819,O202601439,2026-05-18,C0057,275,"Kinder Joy Chocolate Egg for Boys Assorted, 20g",Chocolate,Soft Drinks,2,0.7,1.4,Normal
I2026002820,O202601440,2026-05-18,C0015,321,"Molto XL Croissant Chocolate With Hazelnut, 42.5g",Cakes and Rolls,Soft Drinks,2,0.25,0.5,Normal
I2026002821,O202601440,2026-05-18,C0015,341,"Cool Gear Water Bottle - Pink, 650ml",back to school,Water,2,3.75,7.5,Normal
I2026002822,O202601441,2026-05-18,C0057,207,"G Mixed Berry Fusion Flavored Soda, 300ml",Soft Drinks,Soft Drinks,4,0.55,2.2,Normal
I2026002823,O202601442,2026-05-19,C0039,291,"Mr.Chips Bugles Cheese Flavor Corn Snacks, 33g",Chips,Chips,1,0.3,0.3,Normal
I2026002824,O202601442,2026-05-19,C0039,44,"Almarai Labneh, 500g",labneh,Dairy,1,2.21,2.21,Normal
I2026002825,O202601442,2026-05-19,C0039,325,"Eti Pop Kek Mini Cake with Dark Chocolate, 144g",Cakes and Rolls,Soft Drinks,4,1.6,6.4,Normal
I2026002826,O202601443,2026-05-19,C0145,292,"Smart Chips Ketchup Flavor Stix, 75g",Chips,Chips,1,1.28,1.28,Normal
I2026002827,O202601443,2026-05-19,C0145,279,"Ozmo Hoppo Biscuit Filled with Chocolate Cream, 40g",Chocolate,Soft Drinks,3,0.6,1.8,Normal
I2026002828,O202601443,2026-05-19,C0145,274,"Nestle Kitkat Hazelnut 4 Fingers Chocolate, 41.5g",Chocolate,Chocolate,1,0.8,0.8,Normal
I2026002829,O202601444,2026-05-19,C0114,153,"Benina Soy Sauce Mild, 150g",Cooking & Baking,Sauce,2,1.05,2.1,Normal
I2026002830,O202601444,2026-05-19,C0114,265,"Snickers Chocolate Bar Filled with Caramel & Peanuts, 40g",Chocolate,Chocolate,1,0.6,0.6,Normal
I2026002831,O202601444,2026-05-19,C0114,7,Frozen fries,frozen food,Frozen fries,2,1.85,3.7,Normal
I2026002832,O202601444,2026-05-19,C0114,324,"Eti Adicto Gold Mini Chocolate Brown Cake, 180g",Cakes and Rolls,Soft Drinks,2,1.7,3.4,Normal
I2026002833,O202601445,2026-05-19,C0099,112,"Kasih Vegetable Oil Cooking Spray, 141g",oil,Fruit And Veg,1,2.25,2.25,Normal
I2026002834,O202601446,2026-05-19,C0029,335,"Bifa Keks Cocoa Oval Banana Sauce Cake, 45g",Cakes and Rolls,Sauce,1,0.25,0.25,Normal
I2026002835,O202601446,2026-05-19,C0029,7,Frozen fries,frozen food,Frozen fries,1,1.85,1.85,Normal
I2026002836,O202601446,2026-05-19,C0029,201,"Kinza Soda Water Can, 250ml",water,Soft Drinks,4,0.36,1.44,Normal
I2026002837,O202601447,2026-05-19,C0145,106,Barilla Rigatoni 500 g,pasta,Pasta,1,1.68,1.68,Normal
I2026002838,O202601447,2026-05-19,C0145,199,"Nestle Mineral Water, 6x1.5L",water,Water,4,2.2,8.8,Normal
I2026002839,O202601448,2026-05-19,C0133,174,"Maxims Sweet Corn, 340g",Canned Vegetables,Canned Vegetables,1,1.5,1.5,Normal
I2026002840,O202601448,2026-05-19,C0133,104,"Pasta Zara Conchiglie No.54, 500g",pasta,Pasta,1,1.31,1.31,Normal
I2026002841,O202601448,2026-05-19,C0133,327,"Americana Marble Pound Cake, 300g",Cakes and Rolls,Bakery,1,1.9,1.9,Normal
I2026002842,O202601449,2026-05-19,C0068,107,"Barakah Al Sanabel Chiffari Lisci, 450g",pasta,Pasta,1,0.35,0.35,Normal
I2026002843,O202601450,2026-05-20,C0099,277,"Ozmo Milk Chocolate Egg Shapes, 20g",Chocolate,Dairy,1,0.75,0.75,Normal
I2026002844,O202601450,2026-05-20,C0099,216,"Matrix Fruit Carbonated Drink, 250ml",Soft Drinks,Soft Drinks,3,0.25,0.75,Normal
I2026002845,O202601451,2026-05-20,C0051,137,"Ard Jdadna Powder Garlic, 200g",Cooking & Baking,Sauce,1,1.9,1.9,Normal
I2026002846,O202601451,2026-05-20,C0051,302,"Mr.Chips Cheese Pop Corn, 58g",Chips,Chips,1,0.65,0.65,Normal
I2026002847,O202601451,2026-05-20,C0051,7,Frozen fries,frozen food,Frozen fries,2,1.85,3.7,Normal
I2026002848,O202601452,2026-05-20,C0139,305,"Lay's Tomato Ketchup Potato Chips, 110g",Chips,Chips,1,1,1,Normal
I2026002849,O202601452,2026-05-20,C0139,203,"Kinza Zero Sugar Lemon Soft Drink Can, 250ml",Soft Drinks,Soft Drinks,1,0.25,0.25,Normal
I2026002850,O202601452,2026-05-20,C0139,284,"Kinder Happy Hippo Biscuits with Double Cream Filling, 103.5g",Chocolate,Chocolate,1,1.95,1.95,Normal
I2026002851,O202601453,2026-05-20,C0107,330,"L'usine Cupcakes Filled with Chocolate Cream, 18x30g",Cakes and Rolls,Chocolate,3,1.8,5.4,Normal
I2026002852,O202601453,2026-05-20,C0107,308,"Doritos Nacho Cheese Tortilla Chips, 120g",Chips,Chips,1,1,1,Normal
I2026002853,O202601453,2026-05-20,C0107,283,"Galaxy Minstrels Chocolate, 42g",Chocolate,Soft Drinks,4,1.09,4.36,Normal
I2026002854,O202601454,2026-05-20,C0110,280,"Ferrero Rocher Fine Crunchy Hazelnuts Dipped in Smooth Milk Chocolate, (3 Pieces), 37.5g",Chocolate,Chocolate,1,1,1,Normal
I2026002855,O202601454,2026-05-20,C0110,334,"Bifa Keks Roll Black and White Cake, 50g",Cakes and Rolls,Bakery,1,0.25,0.25,Normal
I2026002856,O202601455,2026-05-20,C0108,177,NewLand American Black Beans 432 g,Canned Vegetables,Fruit And Veg,1,1.45,1.45,Normal
I2026002857,O202601455,2026-05-20,C0108,102,"Sunwhite Calrose Rice, 4kg",rice,Rice,1,4.99,4.99,Normal
I2026002858,O202601455,2026-05-20,C0108,168,"Al Sayad Tuna In Vegetable Oil, 160g",Canned Seafood,Oil,1,0.79,0.79,Normal
I2026002859,O202601455,2026-05-20,C0108,136,"Ard Jdadna Powder Garlic, 200g",Cooking & Baking,Spices & Seasonings,1,2.2,2.2,Normal
I2026002860,O202601456,2026-05-20,C0076,105,"Al-Ghazal Pasta Bucatini 1, 300g",pasta,Pasta,1,0.49,0.49,Normal
I2026002861,O202601456,2026-05-20,C0076,199,"Nestle Mineral Water, 6x1.5L",water,Water,2,2.2,4.4,Normal
I2026002862,O202601457,2026-05-20,C0111,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Sauce,1,2,2,Normal
I2026002863,O202601457,2026-05-20,C0111,6,Frozen fries,frozen food,Frozen fries,1,3,3,Normal
I2026002864,O202601458,2026-05-20,C0123,313,"Mr.Chips Crocodile Cheese & Pizza Flavor Snack, 58g",Chips,Frozen pizza,1,0.25,0.25,Normal
I2026002865,O202601458,2026-05-20,C0123,201,"Kinza Soda Water Can, 250ml",water,Soft Drinks,2,0.36,0.72,Normal
I2026002866,O202601459,2026-05-21,C0088,165,NewLand Mayonnaise Garlic Flavor 300ml,Cooking & Baking,Sauce,1,1.61,1.61,Normal
I2026002867,O202601459,2026-05-21,C0088,5,Frozen fries,frozen food,Frozen fries,2,2.5,5,Normal
I2026002868,O202601460,2026-05-21,C0121,313,"Mr.Chips Crocodile Cheese & Pizza Flavor Snack, 58g",Chips,Chips,1,0.25,0.25,Normal
I2026002869,O202601460,2026-05-21,C0121,288,"Galaxy Jewels Assorted Chocolate Box, 650g",Chocolate,Soft Drinks,3,17.3,51.9,Normal
I2026002870,O202601460,2026-05-21,C0121,289,"Choco Lake Diamond Twist Kunafa with Peanut Butter Filling, 450g",Chocolate,Chocolate,1,4.99,4.99,Normal
I2026002871,O202601461,2026-05-21,C0016,305,"Lay's Tomato Ketchup Potato Chips, 110g",Chips,Chips,1,1,1,Normal
I2026002872,O202601461,2026-05-21,C0016,329,"Americana Chocolate Pound Cake, 300g",Cakes and Rolls,Soft Drinks,4,1.9,7.6,Normal
I2026002873,O202601461,2026-05-21,C0016,285,"Nutella B-Ready Chocolate Wafer Bar (6 Bars), 132g",Chocolate,Chocolate,2,2.25,4.5,Normal
I2026002874,O202601462,2026-05-21,C0148,266,"Bounty Coconut Milk Chocolate Bar, 50g",Chocolate,Chocolate,1,0.65,0.65,Normal
I2026002875,O202601462,2026-05-21,C0148,320,"Spuds Tomato Bruschetta Craft Cooked Chips, 65g",Chips,Chips,1,0.75,0.75,Normal
I2026002876,O202601462,2026-05-21,C0148,206,"G Pink Lemonade Flavored Soda, 300ml",Soft Drinks,Soft Drinks,3,0.55,1.65,Normal
I2026002877,O202601463,2026-05-21,C0122,279,"Ozmo Hoppo Biscuit Filled with Chocolate Cream, 40g",Chocolate,Soft Drinks,3,0.6,1.8,Normal
I2026002878,O202601464,2026-05-21,C0134,304,"Lay's Salt & Vinegar Chips, 110g",Chips,Chips,1,1,1,Normal
I2026002879,O202601464,2026-05-21,C0134,324,"Eti Adicto Gold Mini Chocolate Brown Cake, 180g",Cakes and Rolls,Soft Drinks,1,1.7,1.7,Normal
I2026002880,O202601464,2026-05-21,C0134,322,"Eti Aditco Chocolate Cake, 36g",Cakes and Rolls,Chocolate,1,0.39,0.39,Normal
I2026002881,O202601465,2026-05-21,C0033,274,"Nestle Kitkat Hazelnut 4 Fingers Chocolate, 41.5g",Chocolate,Chocolate,1,0.8,0.8,Normal
I2026002882,O202601465,2026-05-21,C0033,299,"Mr.Chips Cheese Potato Chips, 68g",Chips,Cheese,1,0.6,0.6,Normal
I2026002883,O202601465,2026-05-21,C0033,33,Burger,frozen food,Burger,1,5.15,5.15,Normal
I2026002884,O202601465,2026-05-21,C0033,294,"Mr.Chips Waves Smoky Bbq Chips, 50g",Chips,Chips,1,0.65,0.65,Normal
I2026002885,O202601465,2026-05-21,C0033,211,"TT Peach ice Tea, 330ml",Soft Drinks,Soft Drinks,1,0.25,0.25,Normal
I2026002886,O202601466,2026-05-21,C0138,160,NewLand Tomato Ketchup 567 g,Cooking & Baking,Sauce,1,2.09,2.09,Normal
I2026002887,O202601466,2026-05-21,C0138,7,Frozen fries,frozen food,Frozen fries,1,1.85,1.85,Normal
I2026002888,O202601466,2026-05-21,C0138,276,Said Junior Cup 50 g,Chocolate,Soft Drinks,2,0.75,1.5,Normal
I2026002889,O202601467,2026-05-22,C0121,289,"Choco Lake Diamond Twist Kunafa with Peanut Butter Filling, 450g",Chocolate,Soft Drinks,1,4.99,4.99,Normal
I2026002890,O202601468,2026-05-22,C0142,166,Maxim's Sliced Tuna With Garlic And Black Pepper 120 g,Canned Seafood,Sauce,1,2.29,2.29,Normal
I2026002891,O202601468,2026-05-22,C0142,182,Durra Hummus Grains 400 g,Canned Vegetables,Fruit And Veg,2,0.68,1.36,Normal
I2026002892,O202601468,2026-05-22,C0142,5,Frozen fries,frozen food,Frozen fries,1,2.5,2.5,Normal
I2026002893,O202601468,2026-05-22,C0142,201,"Kinza Soda Water Can, 250ml",water,Soft Drinks,1,0.36,0.36,Normal
I2026002894,O202601469,2026-05-22,C0148,313,"Mr.Chips Crocodile Cheese & Pizza Flavor Snack, 58g",Chips,Frozen pizza,1,0.25,0.25,Normal
I2026002895,O202601470,2026-05-22,C0039,75,"KDD Strawberry Flavored Milk, 6x250ml",Long Life Milk,Dairy,1,2.25,2.25,Normal
I2026002896,O202601471,2026-05-22,C0130,337,"Alyoum Burger Buns, 6 Pieces",Burger Buns,Bakery,1,0.55,0.55,Normal
I2026002897,O202601472,2026-05-22,C0107,337,"Alyoum Burger Buns, 6 Pieces",Burger Buns,Burger Buns,2,0.55,1.1,Normal
I2026002898,O202601472,2026-05-22,C0107,308,"Doritos Nacho Cheese Tortilla Chips, 120g",Chips,Cheese,1,1,1,Normal
I2026002899,O202601472,2026-05-22,C0107,200,"Sama Mineral Water, 12x600ml",water,Water,2,1.43,2.86,Normal
I2026002900,O202601472,2026-05-22,C0107,161,"NewLand Mayonnaise, 300ml",Cooking & Baking,Sauce,1,2,2,Normal
I2026002901,O202601473,2026-05-22,C0130,331,"L'usine Soft Cupcakes Filled with Strawberry Cream, 18x30g",Cakes and Rolls,Bakery,1,1.8,1.8,Normal
I2026002902,O202601474,2026-05-22,C0105,213,"Crush Orange Soft Drink Pet Bottle, 1L",Soft Drinks,Soft Drinks,2,0.33,0.66,Normal
I2026002903,O202601475,2026-05-23,C0075,270,"Galaxy Caramel Chocolate Bar, 34g",Chocolate,Chocolate,1,0.77,0.77,Normal
I2026002904,O202601475,2026-05-23,C0075,302,"Mr.Chips Cheese Pop Corn, 58g",Chips,Chips,1,0.65,0.65,Normal
I2026002905,O202601475,2026-05-23,C0075,321,"Molto XL Croissant Chocolate With Hazelnut, 42.5g",Cakes and Rolls,Soft Drinks,3,0.25,0.75,Normal
I2026002906,O202601476,2026-05-23,C0007,278,"Ozmo Fun Shape Milk Chocolate Lollipop, 23g",Chocolate,Chocolate,1,0.6,0.6,Normal
I2026002907,O202601476,2026-05-23,C0007,320,"Spuds Tomato Bruschetta Craft Cooked Chips, 65g",Chips,Chips,2,0.75,1.5,Normal
I2026002908,O202601476,2026-05-23,C0007,279,"Ozmo Hoppo Biscuit Filled with Chocolate Cream, 40g",Chocolate,Soft Drinks,2,0.6,1.2,Normal
I2026002909,O202601477,2026-05-23,C0054,310,"Pringles BBQ Chips Can, 165g",Chips,Chips,2,1.7,3.4,Normal
I2026002910,O202601477,2026-05-23,C0054,2,Frozen pizza,frozen food,Frozen pizza,1,3.59,3.59,Normal
I2026002911,O202601477,2026-05-23,C0054,123,"Foster Clark's Bicarbonate of Soda, 150g",Cooking & Baking,Soft Drinks,1,0.9,0.9,Normal
I2026002912,O202601478,2026-05-23,C0002,268,"Kinder Chocolate Milk Chocolate Bars With Milky Filling (4 Bars), 50g",Chocolate,Soft Drinks,3,0.6,1.8,Normal
I2026002913,O202601479,2026-05-23,C0082,173,NewLand Sliced Black Olives 345 g,Canned Vegetables,Fruit And Veg,1,1.2,1.2,Normal
I2026002914,O202601479,2026-05-23,C0082,137,"Ard Jdadna Powder Garlic, 200g",Cooking & Baking,Spices & Seasonings,2,1.9,3.8,Normal
I2026002915,O202601480,2026-05-23,C0075,335,"Bifa Keks Cocoa Oval Banana Sauce Cake, 45g",Cakes and Rolls,Sauce,1,0.25,0.25,Normal
I2026002916,O202601480,2026-05-23,C0075,7,Frozen fries,frozen food,Frozen fries,1,1.85,1.85,Normal
I2026002917,O202601480,2026-05-23,C0075,200,"Sama Mineral Water, 12x600ml",water,Water,1,1.43,1.43,Normal
I2026002918,O202601481,2026-05-23,C0087,275,"Kinder Joy Chocolate Egg for Boys Assorted, 20g",Chocolate,Chocolate,2,0.7,1.4,Normal
I2026002919,O202601481,2026-05-23,C0087,337,"Alyoum Burger Buns, 6 Pieces",Burger Buns,Burger Buns,3,0.55,1.65,Normal
I2026002920,O202601481,2026-05-23,C0087,302,"Mr.Chips Cheese Pop Corn, 58g",Chips,Cheese,1,0.65,0.65,Normal
I2026002921,O202601481,2026-05-23,C0087,34,Burger,frozen food,Burger,1,4.09,4.09,Normal
I2026002922,O202601481,2026-05-23,C0087,153,"Benina Soy Sauce Mild, 150g",Cooking & Baking,Sauce,1,1.05,1.05,Normal
I2026002923,O202601481,2026-05-23,C0087,45,"Al Youm Labneh, 200g",labneh,Dairy,1,1.25,1.25,Normal
I2026002924,O202601481,2026-05-23,C0087,214,"Kinza Lemon Carbonated Drink, 1L",Soft Drinks,Soft Drinks,2,0.4,0.8,Normal
I2026002925,O202601482,2026-05-23,C0118,338,"Alyoum Burger Buns with Sesame Seeds, 6 Pieces",Burger Buns,Burger Buns,2,0.55,1.1,Normal
I2026002926,O202601482,2026-05-23,C0118,291,"Mr.Chips Bugles Cheese Flavor Corn Snacks, 33g",Chips,Cheese,2,0.3,0.6,Normal
I2026002927,O202601482,2026-05-23,C0118,337,"Alyoum Burger Buns, 6 Pieces",Burger Buns,Burger,1,0.55,0.55,Normal
I2026002928,O202601482,2026-05-23,C0118,160,NewLand Tomato Ketchup 567 g,Cooking & Baking,Sauce,1,2.09,2.09,Normal
I2026002929,O202601482,2026-05-23,C0118,233,"Baladna Coffee with Milk Low Fat Cow Milk, 250ml",Specialty Drinks,Dairy,1,0.8,0.8,Normal
I2026002930,O202601482,2026-05-23,C0118,228,"Mr. Brown Chocolate Flavor Iced Coffee, 240ml",Specialty Drinks,Soft Drinks,2,0.95,1.9,Normal
I2026002931,O202601483,2026-05-23,C0089,309,"Doritos Sweet Chili Pepper Tortilla Chips, 120g",Chips,Chips,2,1,2,Normal
I2026002932,O202601483,2026-05-23,C0089,6,Frozen fries,frozen food,Frozen fries,1,3,3,Normal
I2026002933,O202601483,2026-05-23,C0089,279,"Ozmo Hoppo Biscuit Filled with Chocolate Cream, 40g",Chocolate,Soft Drinks,3,0.6,1.8,Normal
I2026002934,O202601484,2026-05-23,C0012,274,"Nestle Kitkat Hazelnut 4 Fingers Chocolate, 41.5g",Chocolate,Chocolate,2,0.8,1.6,Normal
I2026002935,O202601484,2026-05-23,C0012,312,"Pringles Sour Cream & Onion Chips Can, 165g",Chips,Chips,1,1.7,1.7,Normal
I2026002936,O202601484,2026-05-23,C0012,216,"Matrix Fruit Carbonated Drink, 250ml",Soft Drinks,Soft Drinks,1,0.25,0.25,Normal
I2026002937,O202601485,2026-05-23,C0064,288,"Galaxy Jewels Assorted Chocolate Box, 650g",Chocolate,Chocolate,1,17.3,17.3,Normal
I2026002938,O202601485,2026-05-23,C0064,293,"Smart Chips Crunchy Rings Pizza Flavor, 80g",Chips,Frozen pizza,1,1,1,Normal
I2026002939,O202601486,2026-05-24,C0081,330,"L'usine Cupcakes Filled with Chocolate Cream, 18x30g",Cakes and Rolls,Chocolate,3,1.8,5.4,Normal
I2026002940,O202601486,2026-05-24,C0081,107,"Barakah Al Sanabel Chiffari Lisci, 450g",pasta,Pasta,1,0.35,0.35,Normal
I2026002941,O202601486,2026-05-24,C0081,180,Albayrouty Mushroom Slices 400 g,Canned Vegetables,Canned Vegetables,3,1.05,3.15,Normal
I2026002942,O202601486,2026-05-24,C0081,301,"Mr.Chips Paprika Snack Mix, 78g",Chips,Chips,1,0.6,0.6,Normal
I2026002943,O202601486,2026-05-24,C0081,278,"Ozmo Fun Shape Milk Chocolate Lollipop, 23g",Chocolate,Dairy,1,0.6,0.6,Normal
I2026002944,O202601486,2026-05-24,C0081,265,"Snickers Chocolate Bar Filled with Caramel & Peanuts, 40g",Chocolate,Soft Drinks,1,0.6,0.6,Normal
I2026002945,O202601487,2026-05-24,C0146,310,"Pringles BBQ Chips Can, 165g",Chips,Chips,1,1.7,1.7,Normal
I2026002946,O202601487,2026-05-24,C0146,285,"Nutella B-Ready Chocolate Wafer Bar (6 Bars), 132g",Chocolate,Soft Drinks,4,2.25,9,Normal
I2026002947,O202601488,2026-05-24,C0032,178,"Luna Red Kidney Beans, 380g",Canned Vegetables,Fruit And Veg,1,0.76,0.76,Normal
I2026002948,O202601488,2026-05-24,C0032,7,Frozen fries,frozen food,Frozen fries,1,1.85,1.85,Normal
I2026002949,O202601488,2026-05-24,C0032,131,Blue Mill Garlic Powder 200 g,Cooking & Baking,Spices & Seasonings,1,2.89,2.89,Normal
I2026002950,O202601489,2026-05-24,C0086,196,Maxims Sweet Corn 180 g 3 pcs get 1 pc Free,Canned Fruit,Canned Vegetables,2,3.79,7.58,Normal
I2026002951,O202601489,2026-05-24,C0086,302,"Mr.Chips Cheese Pop Corn, 58g",Chips,Chips,1,0.65,0.65,Normal
I2026002952,O202601489,2026-05-24,C0086,105,"Al-Ghazal Pasta Bucatini 1, 300g",pasta,Pasta,2,0.49,0.98,Normal
I2026002953,O202601490,2026-05-24,C0108,105,"Al-Ghazal Pasta Bucatini 1, 300g",pasta,Pasta,1,0.49,0.49,Normal
I2026002954,O202601490,2026-05-24,C0108,332,"L'usine Vanilla Cupcakes, 18x30g",Cakes and Rolls,Bakery,1,1.8,1.8,Normal
I2026002955,O202601491,2026-05-24,C0027,45,"Al Youm Labneh, 200g",labneh,Eggs,2,1.25,2.5,Normal
I2026002956,O202601491,2026-05-24,C0027,92,"AL Safi Greek Yogurt Lemon Pie, 150g",Yoghurts,Dairy,1,0.8,0.8,Normal
I2026002957,O202601492,2026-05-24,C0077,335,"Bifa Keks Cocoa Oval Banana Sauce Cake, 45g",Cakes and Rolls,Sauce,1,0.25,0.25,Normal
I2026002958,O202601492,2026-05-24,C0077,313,"Mr.Chips Crocodile Cheese & Pizza Flavor Snack, 58g",Chips,Frozen pizza,1,0.25,0.25,Normal
I2026002959,O202601492,2026-05-24,C0077,327,"Americana Marble Pound Cake, 300g",Cakes and Rolls,Bakery,1,1.9,1.9,Normal
I2026002960,O202601493,2026-05-24,C0120,73,"Koita Organic Whole Cream Milk, 1L",Long Life Milk,Dairy,1,3.1,3.1,Normal
I2026002961,O202601493,2026-05-24,C0120,106,Barilla Rigatoni 500 g,pasta,Pasta,1,1.68,1.68,Normal
I2026002962,O202601493,2026-05-24,C0120,340,"Cool Gear Cactus Water Bottle with Freeze Stick, 650ml",back to school,Water,3,3.75,11.25,Normal
I2026002963,O202601494,2026-05-24,C0112,334,"Bifa Keks Roll Black and White Cake, 50g",Cakes and Rolls,Bakery,1,0.25,0.25,Normal
I2026002964,O202601495,2026-05-25,C0041,228,"Mr. Brown Chocolate Flavor Iced Coffee, 240ml",Specialty Drinks,Soft Drinks,3,0.95,2.85,Jordan Independence Day 2026
I2026002965,O202601495,2026-05-25,C0041,201,"Kinza Soda Water Can, 250ml",water,Water,3,0.36,1.08,Jordan Independence Day 2026
I2026002966,O202601496,2026-05-25,C0050,306,"Lay's Chili Potato Chips, 110g",Chips,Chips,1,1,1,Jordan Independence Day 2026
I2026002967,O202601496,2026-05-25,C0050,265,"Snickers Chocolate Bar Filled with Caramel & Peanuts, 40g",Chocolate,Chocolate,3,0.6,1.8,Jordan Independence Day 2026
I2026002968,O202601496,2026-05-25,C0050,329,"Americana Chocolate Pound Cake, 300g",Cakes and Rolls,Soft Drinks,3,1.9,5.7,Jordan Independence Day 2026
